torneo,fecha,date,local,visitante,resultado
Clausura 01,10,10/02/2001,HuracÃ¡n,ColÃ³n,1 - 3
Clausura 01,10,10/02/2001,UniÃ³n SF,Chacarita,3 - 0
Clausura 01,10,10/02/2001,Belgrano Cba.,Independiente,0 - 0
Clausura 01,10,10/02/2001,LanÃºs,VÃ©lez,0 - 0
Clausura 01,10,11/02/2001,River,Estudiantes LP,6 - 2
Clausura 01,10,11/02/2001,Argentinos,Boca,2 - 2
Clausura 01,10,11/02/2001,Newell's,Los Andes,2 - 1
Clausura 01,10,11/02/2001,Almagro,Central,1 - 3
Clausura 01,10,11/02/2001,Gimnasia LP,San Lorenzo,2 - 2
Clausura 01,11,09/02/2001,Racing,Talleres Cba.,0 - 1
Clausura 01,11,10/02/2001,HuracÃ¡n,ColÃ³n,1 - 3
Clausura 01,11,10/02/2001,UniÃ³n SF,Chacarita,3 - 0
Clausura 01,11,10/02/2001,Belgrano Cba.,Independiente,0 - 0
Clausura 01,11,10/02/2001,LanÃºs,VÃ©lez,0 - 0
Clausura 01,11,11/02/2001,River,Estudiantes LP,6 - 2
Clausura 01,11,11/02/2001,Argentinos,Boca,2 - 2
Clausura 01,11,11/02/2001,Newell's,Los Andes,2 - 1
Clausura 01,11,11/02/2001,Almagro,Central,1 - 3
Clausura 01,11,11/02/2001,Gimnasia LP,San Lorenzo,2 - 2
Clausura 01,12,09/02/2001,Racing,Talleres Cba.,0 - 1
Clausura 01,12,10/02/2001,HuracÃ¡n,ColÃ³n,1 - 3
Clausura 01,12,10/02/2001,UniÃ³n SF,Chacarita,3 - 0
Clausura 01,12,10/02/2001,Belgrano Cba.,Independiente,0 - 0
Clausura 01,12,10/02/2001,LanÃºs,VÃ©lez,0 - 0
Clausura 01,12,11/02/2001,River,Estudiantes LP,6 - 2
Clausura 01,12,11/02/2001,Argentinos,Boca,2 - 2
Clausura 01,12,11/02/2001,Newell's,Los Andes,2 - 1
Clausura 01,12,11/02/2001,Almagro,Central,1 - 3
Clausura 01,12,11/02/2001,Gimnasia LP,San Lorenzo,2 - 2
Clausura 01,13,09/02/2001,Racing,Talleres Cba.,0 - 1
Clausura 01,13,10/02/2001,HuracÃ¡n,ColÃ³n,1 - 3
Clausura 01,13,10/02/2001,UniÃ³n SF,Chacarita,3 - 0
Clausura 01,13,10/02/2001,Belgrano Cba.,Independiente,0 - 0
Clausura 01,13,10/02/2001,LanÃºs,VÃ©lez,0 - 0
Clausura 01,13,11/02/2001,River,Estudiantes LP,6 - 2
Clausura 01,13,11/02/2001,Argentinos,Boca,2 - 2
Clausura 01,13,11/02/2001,Newell's,Los Andes,2 - 1
Clausura 01,13,11/02/2001,Almagro,Central,1 - 3
Clausura 01,13,11/02/2001,Gimnasia LP,San Lorenzo,2 - 2
Clausura 01,14,09/02/2001,Racing,Talleres Cba.,0 - 1
Clausura 01,14,10/02/2001,HuracÃ¡n,ColÃ³n,1 - 3
Clausura 01,14,10/02/2001,UniÃ³n SF,Chacarita,3 - 0
Clausura 01,14,10/02/2001,Belgrano Cba.,Independiente,0 - 0
Clausura 01,14,10/02/2001,LanÃºs,VÃ©lez,0 - 0
Clausura 01,14,11/02/2001,River,Estudiantes LP,6 - 2
Clausura 01,14,11/02/2001,Argentinos,Boca,2 - 2
Clausura 01,14,11/02/2001,Newell's,Los Andes,2 - 1
Clausura 01,14,11/02/2001,Almagro,Central,1 - 3
Clausura 01,14,11/02/2001,Gimnasia LP,San Lorenzo,2 - 2
Clausura 01,15,09/02/2001,Racing,Talleres Cba.,0 - 1
Clausura 01,15,10/02/2001,HuracÃ¡n,ColÃ³n,1 - 3
Clausura 01,15,10/02/2001,UniÃ³n SF,Chacarita,3 - 0
Clausura 01,15,10/02/2001,Belgrano Cba.,Independiente,0 - 0
Clausura 01,15,10/02/2001,LanÃºs,VÃ©lez,0 - 0
Clausura 01,15,11/02/2001,River,Estudiantes LP,6 - 2
Clausura 01,15,11/02/2001,Argentinos,Boca,2 - 2
Clausura 01,15,11/02/2001,Newell's,Los Andes,2 - 1
Clausura 01,15,11/02/2001,Almagro,Central,1 - 3
Clausura 01,15,11/02/2001,Gimnasia LP,San Lorenzo,2 - 2
Clausura 01,16,09/02/2001,Racing,Talleres Cba.,0 - 1
Clausura 01,16,10/02/2001,HuracÃ¡n,ColÃ³n,1 - 3
Clausura 01,16,10/02/2001,UniÃ³n SF,Chacarita,3 - 0
Clausura 01,16,10/02/2001,Belgrano Cba.,Independiente,0 - 0
Clausura 01,16,10/02/2001,LanÃºs,VÃ©lez,0 - 0
Clausura 01,16,11/02/2001,River,Estudiantes LP,6 - 2
Clausura 01,16,11/02/2001,Argentinos,Boca,2 - 2
Clausura 01,16,11/02/2001,Newell's,Los Andes,2 - 1
Clausura 01,16,11/02/2001,Almagro,Central,1 - 3
Clausura 01,16,11/02/2001,Gimnasia LP,San Lorenzo,2 - 2
Clausura 01,17,09/02/2001,Racing,Talleres Cba.,0 - 1
Clausura 01,17,10/02/2001,HuracÃ¡n,ColÃ³n,1 - 3
Clausura 01,17,10/02/2001,UniÃ³n SF,Chacarita,3 - 0
Clausura 01,17,10/02/2001,Belgrano Cba.,Independiente,0 - 0
Clausura 01,17,10/02/2001,LanÃºs,VÃ©lez,0 - 0
Clausura 01,17,11/02/2001,River,Estudiantes LP,6 - 2
Clausura 01,17,11/02/2001,Argentinos,Boca,2 - 2
Clausura 01,17,11/02/2001,Newell's,Los Andes,2 - 1
Clausura 01,17,11/02/2001,Almagro,Central,1 - 3
Clausura 01,17,11/02/2001,Gimnasia LP,San Lorenzo,2 - 2
Clausura 01,18,09/02/2001,Racing,Talleres Cba.,0 - 1
Clausura 01,18,10/02/2001,HuracÃ¡n,ColÃ³n,1 - 3
Clausura 01,18,10/02/2001,UniÃ³n SF,Chacarita,3 - 0
Clausura 01,18,10/02/2001,Belgrano Cba.,Independiente,0 - 0
Clausura 01,18,10/02/2001,LanÃºs,VÃ©lez,0 - 0
Clausura 01,18,11/02/2001,River,Estudiantes LP,6 - 2
Clausura 01,18,11/02/2001,Argentinos,Boca,2 - 2
Clausura 01,18,11/02/2001,Newell's,Los Andes,2 - 1
Clausura 01,18,11/02/2001,Almagro,Central,1 - 3
Clausura 01,18,11/02/2001,Gimnasia LP,San Lorenzo,2 - 2
Clausura 01,19,09/02/2001,Racing,Talleres Cba.,0 - 1
Clausura 01,19,10/02/2001,HuracÃ¡n,ColÃ³n,1 - 3
Clausura 01,19,10/02/2001,UniÃ³n SF,Chacarita,3 - 0
Clausura 01,19,10/02/2001,Belgrano Cba.,Independiente,0 - 0
Clausura 01,19,10/02/2001,LanÃºs,VÃ©lez,0 - 0
Clausura 01,19,11/02/2001,River,Estudiantes LP,6 - 2
Clausura 01,19,11/02/2001,Argentinos,Boca,2 - 2
Clausura 01,19,11/02/2001,Newell's,Los Andes,2 - 1
Clausura 01,19,11/02/2001,Almagro,Central,1 - 3
Clausura 01,19,11/02/2001,Gimnasia LP,San Lorenzo,2 - 2
Apertura 01,1,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,1,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,1,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,1,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,1,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,1,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,1,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,1,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,1,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,1,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,2,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,2,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,2,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,2,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,2,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,2,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,2,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,2,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,2,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,2,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,3,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,3,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,3,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,3,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,3,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,3,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,3,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,3,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,3,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,3,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,4,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,4,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,4,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,4,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,4,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,4,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,4,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,4,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,4,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,4,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,5,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,5,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,5,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,5,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,5,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,5,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,5,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,5,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,5,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,5,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,6,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,6,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,6,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,6,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,6,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,6,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,6,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,6,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,6,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,6,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,7,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,7,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,7,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,7,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,7,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,7,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,7,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,7,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,7,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,7,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,8,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,8,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,8,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,8,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,8,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,8,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,8,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,8,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,8,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,8,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,9,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,9,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,9,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,9,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,9,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,9,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,9,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,9,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,9,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,9,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,10,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,10,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,10,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,10,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,10,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,10,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,10,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,10,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,10,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,10,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,11,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,11,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,11,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,11,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,11,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,11,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,11,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,11,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,11,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,11,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,12,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,12,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,12,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,12,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,12,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,12,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,12,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,12,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,12,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,12,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,13,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,13,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,13,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,13,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,13,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,13,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,13,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,13,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,13,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,13,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,14,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,14,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,14,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,14,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,14,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,14,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,14,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,14,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,14,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,14,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,15,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,15,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,15,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,15,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,15,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,15,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,15,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,15,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,15,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,15,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,16,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,16,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,16,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,16,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,16,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,16,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,16,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,16,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,16,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,16,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,17,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,17,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,17,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,17,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,17,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,17,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,17,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,17,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,17,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,17,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,18,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,18,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,18,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,18,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,18,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,18,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,18,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,18,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,18,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,18,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Apertura 01,19,17/08/2001,Racing,Argentinos,2 - 1
Apertura 01,19,18/08/2001,Central,LanÃºs,2 - 1
Apertura 01,19,18/08/2001,Chicago,San Lorenzo,0 - 3
Apertura 01,19,19/08/2001,Talleres Cba.,River,1 - 3
Apertura 01,19,19/08/2001,Boca,Belgrano Cba.,1 - 3
Apertura 01,19,19/08/2001,Banfield,Newell's,0 - 5
Apertura 01,19,19/08/2001,VÃ©lez,Independiente,1 - 4
Apertura 01,19,19/08/2001,HuracÃ¡n,Chacarita,2 - 2
Apertura 01,19,19/08/2001,UniÃ³n SF,Gimnasia LP,1 - 2
Apertura 01,19,19/08/2001,Estudiantes LP,ColÃ³n,2 - 2
Clausura 02,1,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,1,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,1,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,1,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,1,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,1,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
Clausura 02,1,10/02/2002,Gimnasia LP,UniÃ³n SF,3 - 2
Clausura 02,1,10/02/2002,Independiente,VÃ©lez,0 - 3
Clausura 02,1,10/02/2002,Newell's,Banfield,0 - 3
Clausura 02,1,10/02/2002,Belgrano Cba.,Boca,2 - 3
Clausura 02,2,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,2,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,2,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,2,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,2,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,2,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
Clausura 02,2,10/02/2002,Gimnasia LP,UniÃ³n SF,3 - 2
Clausura 02,2,10/02/2002,Independiente,VÃ©lez,0 - 3
Clausura 02,2,10/02/2002,Newell's,Banfield,0 - 3
Clausura 02,2,10/02/2002,Belgrano Cba.,Boca,2 - 3
Clausura 02,3,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,3,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,3,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,3,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,3,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,3,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
Clausura 02,3,10/02/2002,Gimnasia LP,UniÃ³n SF,3 - 2
Clausura 02,3,10/02/2002,Independiente,VÃ©lez,0 - 3
Clausura 02,3,10/02/2002,Newell's,Banfield,0 - 3
Clausura 02,3,10/02/2002,Belgrano Cba.,Boca,2 - 3
Clausura 02,4,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,4,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,4,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,4,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,4,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,4,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
Clausura 02,4,10/02/2002,Gimnasia LP,UniÃ³n SF,3 - 2
Clausura 02,4,10/02/2002,Independiente,VÃ©lez,0 - 3
Clausura 02,4,10/02/2002,Newell's,Banfield,0 - 3
Clausura 02,4,10/02/2002,Belgrano Cba.,Boca,2 - 3
Clausura 02,5,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,5,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,5,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,5,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,5,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,5,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
Clausura 02,5,10/02/2002,Gimnasia LP,UniÃ³n SF,3 - 2
Clausura 02,5,10/02/2002,Independiente,VÃ©lez,0 - 3
Clausura 02,5,10/02/2002,Newell's,Banfield,0 - 3
Clausura 02,5,10/02/2002,Belgrano Cba.,Boca,2 - 3
Clausura 02,6,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,6,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,6,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,6,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,6,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,6,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
Clausura 02,6,10/02/2002,Gimnasia LP,UniÃ³n SF,3 - 2
Clausura 02,6,10/02/2002,Independiente,VÃ©lez,0 - 3
Clausura 02,6,10/02/2002,Newell's,Banfield,0 - 3
Clausura 02,6,10/02/2002,Belgrano Cba.,Boca,2 - 3
Clausura 02,7,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,7,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,7,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,7,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,7,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,7,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
Clausura 02,7,10/02/2002,Gimnasia LP,UniÃ³n SF,3 - 2
Clausura 02,7,10/02/2002,Independiente,VÃ©lez,0 - 3
Clausura 02,7,10/02/2002,Newell's,Banfield,0 - 3
Clausura 02,7,10/02/2002,Belgrano Cba.,Boca,2 - 3
Clausura 02,8,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,8,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,8,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,8,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,8,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,8,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
Clausura 02,8,10/02/2002,Gimnasia LP,UniÃ³n SF,3 - 2
Clausura 02,8,10/02/2002,Independiente,VÃ©lez,0 - 3
Clausura 02,8,10/02/2002,Newell's,Banfield,0 - 3
Clausura 02,8,10/02/2002,Belgrano Cba.,Boca,2 - 3
Clausura 02,9,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,9,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,9,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,9,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,9,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,9,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
Clausura 02,9,10/02/2002,Gimnasia LP,UniÃ³n SF,3 - 2
Clausura 02,9,10/02/2002,Independiente,VÃ©lez,0 - 3
Clausura 02,9,10/02/2002,Newell's,Banfield,0 - 3
Clausura 02,9,10/02/2002,Belgrano Cba.,Boca,2 - 3
Clausura 02,10,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,10,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,10,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,10,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,10,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,10,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
Clausura 02,10,10/02/2002,Gimnasia LP,UniÃ³n SF,3 - 2
Clausura 02,10,10/02/2002,Independiente,VÃ©lez,0 - 3
Clausura 02,10,10/02/2002,Newell's,Banfield,0 - 3
Clausura 02,10,10/02/2002,Belgrano Cba.,Boca,2 - 3
Clausura 02,11,08/02/2002,Argentinos,Racing,2 - 2
Clausura 02,11,09/02/2002,ColÃ³n,Estudiantes LP,3 - 0
Clausura 02,11,09/02/2002,San Lorenzo,Chicago,4 - 2
Clausura 02,11,10/02/2002,LanÃºs,Central,0 - 0
Clausura 02,11,10/02/2002,River,Talleres Cba.,3 - 1
Clausura 02,11,10/02/2002,Chacarita,HuracÃ¡n,0 - 2
